pmid,title,abstract,journal,publication_date,doi,source_url,retrieved_at
42686574,Late Recurrence of Gastric Signet-Ring Cell Carcinoma Presenting as Pulmonary Metastasis 18 Years after Gastrectomy: A Case Report and Literature Review.,"A 77-year-old woman presented with anorexia and weight loss. Chest computed tomography revealed a pulmonary mass and diffuse ground-glass opacity. She had undergone gastrectomy for gastric signet-ring cell carcinoma 18 years previously. A biopsy revealed poorly differentiated adenocarcinoma with signet ring cells. Treatment was initiated after the diagnosis of primary lung cancer. A temporary response was achieved; however, the patient died eight months later. Subsequent immunohistochemical findings were similar to the pathological findings obtained 18 years earlier, thus indicating gastric cancer recurrence. This case highlights the possibility of a late recurrence after surgery for gastric cancer.","Internal medicine (Tokyo, Japan)",2026,10.2169/internalmedicine.7978-26,https://pubmed.ncbi.nlm.nih.gov/42686574/,2026-09-07T00:41:49.031356+00:00
42686572,Pathological Complete Response and Conversion Gastrectomy after Nivolumab Plus FOLFOX in an 84-Year-Old Man with MSI-High Gastric Cancer Presenting as a Sister Mary Joseph Nodule: A Case Report.,"A Sister Mary Joseph nodule is a cutaneous umbilical metastasis indicating advanced intra-abdominal malignancy with a poor prognosis. An 84-year-old man presented with an umbilical nodule that was completely excised and diagnosed to be metastatic adenocarcinoma from advanced gastric cancer. After FOLFOX-nivolumab, the primary lesion and lymphadenopathy showed near-complete radiographic regression, and conversion total gastrectomy achieved a pathological complete response. The indications for surgery were insufficient, and therefore systemic therapy or surveillance was continued. This case highlights the uncertainty surrounding conversion surgery after an immune checkpoint inhibitor-induced near-complete response and suggests that neither umbilical metastasis nor advanced age alone should preclude the consideration of curative-intent multimodal treatment in fit patients.","Internal medicine (Tokyo, Japan)",2026,10.2169/internalmedicine.7883-26,https://pubmed.ncbi.nlm.nih.gov/42686572/,2026-09-07T00:41:49.031388+00:00
42683344,"Treatment of multidrug-resistant tuberculosis with bedaquiline, pretomanid, linezolid, and moxifloxacin following near-total gastrectomy.","Patients with a history of gastrectomy are at increased risk of developing pulmonary tuberculosis due to nutritional deficiencies and potential immune impairment. Altered gastrointestinal anatomy can affect oral drug absorption and treatment pharmacokinetics, making management of drug-resistant tuberculosis in this population challenging. We describe a case of a woman with a history of gastric adenocarcinoma treated with chemotherapy, followed by near-total gastrectomy and Roux-en-Y reconstruction, who subsequently developed multidrug-resistant pulmonary tuberculosis. A biopsy of a pulmonary nodule was sent for culture and grew Mycobacterium tuberculosis complex. Phenotypic drug susceptibility testing could not be performed due to poor growth; however, a line probe assay performed on the isolate identified resistance to rifampin and isoniazid. The patient was treated with the all-oral bedaquiline, pretomanid, linezolid, and moxifloxacin (BPaLM) regimen. Due to concerns regarding impaired drug absorption following gastrectomy, therapeutic drug monitoring was performed to guide dosing. Therapeutic drug levels were ultimately achieved, and sputum culture conversion occurred after 5 weeks of effective therapy. The patient successfully completed the 26-week regimen with sustained microbiologic cure. This case demonstrates successful use of the all-oral BPaLM regimen in a patient with prior gastrectomy when supported by therapeutic drug monitoring. Evaluating drug exposure may help optimize treatment outcomes in patients at risk for drug malabsorption.",ASM case reports,2026,10.1128/asmcr.00027-26,https://pubmed.ncbi.nlm.nih.gov/42683344/,2026-09-07T00:41:49.031427+00:00
42682657,Circadian-based individualised protection against inflammation-cancer transition in atrophic gastritis patients.,"Chronic atrophic gastritis (CAG) is a critical precancerous stage in the development of gastric cancer (GC). Circadian rhythm disruption perturbs the core clock gene network, including circadian locomotor output cycles kaput (CLOCK), brain and muscle ARNT-like 1 (BMAL1), period circadian protein homolog (PER), and cryptochrome (CRY). These alterations contribute to a multi-layered pathological cascade involving DNA damage accumulation, epigenetic remodeling, altered epithelial cell plasticity, cellular senescence, microbiota dysbiosis, tumor microenvironment remodeling, metabolic reprogramming, aberrant angiogenesis, and dysregulated cell death, thereby accelerating CAG to GC progression. However, existing studies have predominantly treated the circadian rhythm as a passive risk factor for disease onset and have yet to elevate it to an actionable interventional target within the full-course management of gastric precancerous lesions. Building on a systematic synthesis of the mechanistic evidence outlined above, this review proposes a predictive, preventive and personalised medicine (PPPM/3PM) three-tier management framework grounded in circadian-based individualised protection. At the predictive level, digital biomarkers (sleep-wake rhythms, light exposure, physical activity, and dietary behavior), multi-omics profiles, and circadian-related molecular signatures are integrated to achieve dynamic risk stratification of CAG populations. At the targeted prevention level, pharmacological agents and natural compounds with circadian-regulating potential are deployed to develop proactive protective strategies tailored to distinct pathological stages and circadian phenotypes. At the personalised treatment level, lifestyle interventions, chronotherapy, nano-carrier-based circadian-synchronised delivery, and dynamic biomarker monitoring are combined to formulate precision intervention regimens informed by individual circadian phenotypes. This framework repositions the circadian rhythm from a latent risk factor to a protectable and therapeutically targetable axis, offering new insights into time-optimised intervention strategies for the inflammation to cancer transition in CAG.",The EPMA journal,2026,10.1007/s13167-026-00465-4,https://pubmed.ncbi.nlm.nih.gov/42682657/,2026-09-07T00:41:49.031475+00:00
42681308,Beyond Zolbetuximab: Next-Generation Targeting Strategies for CLDN18.2.,"Claudin 18 isoform 2 (CLDN18.2) has emerged as a clinically actionable target in gastric and gastroesophageal junction adenocarcinoma. Zolbetuximab plus chemotherapy established the first validated CLDN18.2-directed strategy, but also highlighted clinically important limitations: incomplete primary sensitivity, spatial and temporal heterogeneity of antigen expression, gastrointestinal toxicity, uncertain biomarker persistence after treatment, and the absence of an evidence-based sequence after progression. These limitations have accelerated development of antibody-drug conjugates (ADCs), chimeric antigen receptor (CAR) T-cell therapy, bispecific antibodies, T-cell engagers, and rational combinations with chemotherapy or immune checkpoint blockade. This review summarizes current evidence through July 2026, examines plausible mechanisms of resistance and biomarker evolution, and proposes a cautious, modality-specific framework for future clinical development. Updated clinical data support proof of concept across multiple modalities. IBI343, an exatecan-based ADC, has shown antitumor activity with predominantly hematologic toxicity; vedotin-based ADCs demonstrate a different linker-payload profile with additional concern for microtubule-related cumulative toxicity. Randomized phase II data with satricabtagene autoleucel have established progression-free survival benefit over treatment of physician's choice in previously treated disease, although lymphodepletion-related cytopenias and cytokine-release syndrome require specialized infrastructure. Early studies of givastomig and IBI389 further support immune-engaging approaches. Tissue immunohistochemistry remains the reference method for treatment selection; circulating tumor DNA cannot currently reproduce membranous protein intensity or spatial distribution, and liquid-biopsy approaches for CLDN18.2 reassessment remain investigational.",Journal of gastrointestinal cancer,2026,10.1007/s12029-026-01577-w,https://pubmed.ncbi.nlm.nih.gov/42681308/,2026-09-07T00:41:49.031515+00:00
42680691,Redox Rewiring in Nicotine-Driven Gastric Carcinogenesis: Uncovering ROS-Dependent Oncogenic Circuits.,"Nicotine from tobacco products, secondhand smoke, and emerging delivery systems remains a major but underappreciated driver of gastric carcinogenesis (GC). Although reactive oxygen species (ROS) have long been implicated in tumor biology, current models incompletely explain how chronic nicotine selectively reprograms gastric epithelial signaling. This review advances the concept of redox rewiring, whereby nicotine establishes a persistent oxidative state that orchestrates multiple oncogenic programs via spatially compartmentalized NOX signaling. We synthesize evidence for a unified model wherein nicotine activates nAChR/β-AR signaling, Ca2+ influx, PKC, and compartmentalized NOX-derived ROS to generate distinct oncogenic outputs. Beyond the established NOX/ROS/NF-κB/MAPK-driven IL-8 and MMP-9 axes, we integrate emerging evidence into three interconnected modules governing EMT/metastasis (ABL1/STAT3/COX-2/periostin), survival/chemoresistance (ERK/GLI1/Bcl-2), and invasion/immune evasion (miR-21/PDCD4). Collectively, these circuits suggest that ROS function not merely as damaging byproducts but as spatially organized signaling mediators dictating tumor behavior. A major challenge is distinguishing established mechanisms from incompletely validated models. The three proposed axes are testable hypotheses requiring experimental validation. Most data derive from in vitro studies with nonphysiologic nicotine concentrations, and artifacts from nonspecific ROS probes are common. Compensatory pathway activation and multi-target effects of natural products remain underexplored. We outline a precision-redox oncology roadmap linking pathway-specific biomarkers, mechanistically matched natural products, and biomarker-enriched trials. Priorities include genetic validation of the three axes, time-resolved ROS imaging, and pulsed natural product regimens. By reframing nicotine-driven GC as adaptive redox network remodeling, this review provides a framework for prevention, stratification, and next-generation therapy. Antioxid. Redox Signal. 00, 000-000.",Antioxidants & redox signaling,2026,10.1177/15230864261483986,https://pubmed.ncbi.nlm.nih.gov/42680691/,2026-09-07T00:41:49.031561+00:00
42680093,Prospective evaluation of clinical and analytical values in the early diagnosis of anastomotic leak after oncological gastric surgery (PROFUGO study).,"Resective surgery is the cornerstone of gastric cancer treatment, but it carries considerable morbidity and mortality, with anastomotic leak (AL) being the most feared complication. This study aims to describe the prevalence and diagnostic management of AL after oncological gastrectomy, analyzing clinical and laboratory parameters that may facilitate its early diagnosis. A prospective, multicentre, national study was conducted between 2023 and 2024. 435 patients who underwent surgery for gastric cancer at 43 centres were included. Sociodemographic variables and diagnostic and therapeutic management data were described, comparing the postoperative evolution of clinical and laboratory variables in patients with and without anastomotic leak. The overall prevalence of AL was 10.5%, with patients exhibiting a significantly higher heart rate from the second postoperative day. In the group of patients with AL, C-reactive protein, procalcitonin, and interleukin-6 showed higher levels from the first postoperative day. Other markers, such as leukocytes and the neutrophil-to-lymphocyte ratio, were also significantly higher in the AL group. The diagnosis of AL was established at a median of 6 days post-surgery, with a resolution rate of 80% using endoscopic therapies, interventional radiology and surgery. Although the diagnosis of AL is often delayed until the sixth postoperative day, the differences in the values of variables such as C-reactive protein, procalcitonin, and interleukin-6 between patients with and without AL become noticeable earlier. These findings support the creation of predictive models based on the variables studied to diagnose this complication early.",Cirugia espanola,2026,10.1016/j.cireng.2026.800372,https://pubmed.ncbi.nlm.nih.gov/42680093/,2026-09-07T00:41:49.031603+00:00
42677497,Developing Personalized Postoperative Follow-Up Strategies for Patients With Locally Advanced Gastric Cancer Receiving Neoadjuvant Therapy Based on Dynamic Programming: A Multicenter Retrospective Cohort Study in China.,"The optimal follow-up strategy for patients with locally advanced gastric cancer (LAGC) receiving neoadjuvant therapy (NAT) remains unknown. Traditional follow-up strategies based on relatively fixed intervals fail to fully account for dynamic changes in recurrence risk. This study aimed to develop a personalized postoperative follow-up strategy using dynamic programming (DP) to optimize follow-up arrangements based on individual patient characteristics and dynamic recurrence risks. This study included 3397 patients with LAGC who underwent surgery after NAT at 21 medical centers between 2018 and 2023. By integrating multiple prognostic indicators using a random survival forest model, we estimated individual time-adjusted cumulative hazards. A conditional inference tree was then used to stratify patients into low-, medium-, and high-risk groups. The DP algorithm was employed to determine the optimal follow-up arrangements for recurrence detection. A Markov decision-analytic model was used to identify the most cost-effective follow-up strategy. Compared with the guideline strategies, the DP-based strategy significantly reduced the average delayed detection time, particularly in the high-risk group. Furthermore, the cost-effectiveness analysis showed that the DP-based strategy achieved the best incremental cost-effectiveness ratio. Finally, we determined that the optimal numbers of follow-ups for the low-, medium-, and high-risk groups were 9, 10, and 13, respectively. The study demonstrates that the DP-based personalized follow-up strategy significantly improved the efficiency of recurrence detection and resource utilization in LAGC. These findings highlight the potential of DP algorithms in clinical decision-making and provide a foundation for future personalized follow-up studies.",International journal of cancer,2026,10.1002/ijc.70731,https://pubmed.ncbi.nlm.nih.gov/42677497/,2026-09-07T00:41:49.031642+00:00
42676174,"Response to Comments on ""Prognostic Significance of Pretreatment [¹⁸F]ALF-NOTA-FAPI-04 PET/CT in Patients With Recurrent Gastric Cancer Undergoing Combined PD-1 Inhibitor and Chemotherapy"".",,Korean journal of radiology,2026,10.3348/kjr.2026.1091,https://pubmed.ncbi.nlm.nih.gov/42676174/,2026-09-07T00:41:49.031667+00:00
42674710,Integrating Patient-derived Organoid and Patient-derived Xenograft Models to Guide Precision Chemotherapy for Gastric Cancer.,"The present study aimed to establish patient-derived organoid (PDO) and patient-derived xenograft (PDX) models from clinical gastric cancer (GC) tissue samples and analyze their drug sensitivity data to evaluate their translational value in GC research. The present study investigated the integrated construction of PDOs and PDXs from the same patient and evaluated their utility in individualized drug sensitivity prediction and clinical translation. By constructing GC PDOs and PDXs, drug sensitivity assays with multiple agents were performed and validated results against clinical therapeutic responses. Endoscopic and surgical GC specimens were synchronously processed to generate paired PDO and PDX models from identical patient tissues. Model fidelity was validated using hematoxylin and zeosin (H&E) staining, immunohistochemistry (IHC) and short tandem repeat (STR) profiling. In vitro drug sensitivity testing and in vivo PDX pharmacodynamic validation were performed and predicted outcomes were compared to clinical treatment responses. The findings demonstrated that PDOs and PDXs effectively preserve key histopathological and genetic features of the original tumors, with high concordance between drug sensitivity profiles and actual clinical outcomes, providing a platform for precision therapy in GC. Both PDOs and PDXs recapitulated the histological features of primary tumors. IHC confirmed their consistency with the original tissue profiles, while STR analysis demonstrated >90% genetic matching between the models and the source tissues. The integrated PDO-PDX platform showed a high correlation in predicting drug sensitivity. The integrated PDO-PDX platform achieved clinical concordance in predicting drug sensitivity, providing a platform for precision therapy in GC.",Anticancer research,2026,10.21873/anticanres.18341,https://pubmed.ncbi.nlm.nih.gov/42674710/,2026-09-07T00:41:49.031710+00:00
42674708,Serum Albumin as a Signal for Near-end-of-life Chemotherapy and Care in Advanced or Recurrent Gastric Cancer.,"Chemotherapy administered near death is a recognized quality indicator of end-of-life cancer care intensity. However, simple clinical signals to prompt treatment reassessment and coordinate planned end-of-life care remain unclear in advanced gastric cancer. This study evaluated the interval from last chemotherapy to death and explored factors associated with near-end-of-life chemotherapy and failure to transition to a planned end-of-life care setting. This single-center retrospective study included 53 patients with advanced or recurrent gastric cancer who had complete data regarding final chemotherapy, mortality, and concurrent laboratory findings. The primary endpoint was chemotherapy administration within 30 days of death. A planned end-of-life care setting was defined as a scheduled transition to a palliative care unit, institutional care, or home-based care with visiting nursing support. The median interval from last chemotherapy to death was 67 days, with 15 patients (28.3%) receiving chemotherapy within 30 days of death. Serum albumin at final chemotherapy was significantly lower in these patients compared to those treated >30 days before death (2.5 vs. 3.2 g/dl, p<0.001), with an optimal cutoff of 2.9 g/dl. Patients receiving chemotherapy ≤30 days before death were less likely to transition to a planned end-of-life care setting (60.0% vs. 91.4%, p=0.015) and more likely to experience emergency hospitalization or sudden clinical deterioration (46.7% vs. 11.4%, p=0.010). Furthermore, albumin ≤2.9 g/dl and C-reactive protein (CRP) >1.0 mg/dl were associated with failure to transition to a planned care setting. Low serum albumin at final chemotherapy may serve as a practical clinical trigger for reassessing treatment continuation and facilitating timely end-of-life care planning in advanced or recurrent gastric cancer.",Anticancer research,2026,10.21873/anticanres.18371,https://pubmed.ncbi.nlm.nih.gov/42674708/,2026-09-07T00:41:49.031757+00:00
42668834,Diagnosis of Synchronous Primary Lung Cancers Using EBUS-TBNA and BDBD-Assisted Transbronchial Biopsy During a Single Bronchoscopic Procedure: A Case Report.,"Histopathological confirmation is essential to determine the optimal treatment strategy for patients with multiple pulmonary lesions. We report a case of synchronous small cell lung cancer (SCLC) and non-small cell lung cancer (NSCLC) diagnosed during the same bronchoscopic session using endobronchial ultrasound-guided transbronchial needle aspiration (EBUS-TBNA) and balloon dilation for bronchoscope delivery (BDBD) technique. A 70-year-old man with a history of gastric cancer presented with mediastinal lymphadenopathy and a nodule in the right upper lobe. EBUS-TBNA confirmed SCLC in the mediastinal lymph nodes. For the peripheral pulmonary lesion, BDBD enabled further advancement of the thin bronchoscope, allowing direct visualization and biopsy with standard forceps, which confirmed NSCLC. No procedure-related complications occurred. This case suggests that combining EBUS-TBNA with BDBD facilitates the accurate diagnosis of multiple pulmonary lesions during the same bronchoscopic session.",Respirology case reports,2026,10.1002/rcr2.70743,https://pubmed.ncbi.nlm.nih.gov/42668834/,2026-09-07T00:41:49.031791+00:00
42661858,Tumor response to neoadjuvant treatment as a predictor of benefit for adjuvant treatment in esophago-gastric cancers: a systematic review and meta-analysis.,"It is unclear which patients will benefit most from adjuvant chemotherapy for locally advanced esophago-gastric adenocarcinoma after systemic neoadjuvant treatment and resection. This study aims to systematically evaluate the efficacy of adjuvant chemotherapy in patients with resected esophago-gastric adenocarcinoma, based on pathologically documented response (pathological response) to the same neoadjuvant regimen. A systematic review and meta-analysis was conducted according to the Preferred Reporting Items for Systematic Reviews and Meta-Analysis guidelines. Relevant articles were acquired from PubMed, Embase, Web of Science, and Scopus from 2000 to 2025. Patients were trichotomized into minimal, partial, and complete pathological responders to neoadjuvant chemotherapy based on resection histology. A meta-analysis of overall survival (OS) and recurrence-free survival (RFS) comparing patients who did and did not receive adjuvant chemotherapy was carried out. Eleven studies were included in this systematic review, and five were meta-analyzed, totaling 6600 and 4688 patients, respectively. For partial responders, adjuvant chemotherapy conferred a significant RFS [pooled hazard ratio (HR) 0.71, 95% confidence interval (CI) 0.57-0.87] and OS (pooled HR 0.64, 95% CI 0.53-0.77) benefit. Conversely, for complete responders, adjuvant chemotherapy did not confer an RFS (pooled HR 0.57, 95% CI 0.19-1.73) or OS (pooled HR 1.00, 95% CI 0.32-3.08) benefit. In minimal responders, adjuvant chemotherapy was not associated with an RFS [pooled HR 0.64, 95% CI 0.28-1.48] or OS (pooled HR 0.72, 95% CI 0.49-1.05) benefit. Studies that were not eligible for meta-analysis were described qualitatively. Pathological response to neoadjuvant chemotherapy may help stratify oncological benefit from subsequent adjuvant chemotherapy, potentially supporting more personalized adjuvant treatment decisions in esophago-gastric cancer.",ESMO gastrointestinal oncology,2026,10.1016/j.esmogo.2026.100401,https://pubmed.ncbi.nlm.nih.gov/42661858/,2026-09-07T00:41:49.031833+00:00
42644425,Tumor-Associated Macrophages in the Chemoresistant Microenvironment of Gastric Cancer: Key Mechanisms and Intercellular Crosstalk.,"Gastric cancer (GC) remains a leading cause of cancer-related mortality, with chemoresistance posing a critical barrier to effective treatment. Tumor-associated macrophages (TAMs), particularly the immunosuppressive M2-polarized subset, are emerging as pivotal mediators of chemoresistance within the tumor microenvironment (TME). TAMs promote resistance through multifaceted mechanisms, including activation of pro-survival signaling pathways, induction of epithelial-mesenchymal transition (EMT), and enhancement of angiogenesis. For instance, M2-like TAMs secrete CXCL5, which activates the PI3K/AKT/mTOR axis in GC cells, thereby conferring resistance to 5-fluorouracil (5-FU). Similarly, TMEM, a transmembrane protein overexpressed in cisplatin-resistant GC, drives M2 polarization of TAMs via the Wnt/β-catenin pathway, further amplifying drug resistance and tumor progression. Clinical studies reveal that high TAM infiltration correlates with poor chemotherapy response and reduced survival in GC patients. This review synthesizes current evidence on TAM-driven chemoresistance in GC, highlighting the molecular interplay between TAMs, tumor cells, and stromal components. It underscores the potential of TAM-centric therapies-including checkpoint inhibitors, epigenetic modulators, and combination regimens-to overcome resistance and improve clinical outcomes. By integrating preclinical insights and clinical data, this work provides a roadmap for developing precision therapies that exploit TAM biology to enhance chemosensitivity in GC.",Cell biology international,2026,10.1002/cbin.70203,https://pubmed.ncbi.nlm.nih.gov/42644425/,2026-09-07T00:41:49.031876+00:00
42629612,"Integrated Transcriptomic Analysis and Machine Learning Identify THY1 as a Key Regulator of Cancer-Associated Fibroblast Infiltration, Promoting Malignant Progression and Immune Escape in Gastric Cancer.","Heterogeneity in cancer-associated fibroblast (CAF) infiltration within the tumor microenvironment is closely associated with gastric cancer progression and immune evasion; however, precise CAF-related diagnostic markers and actionable therapeutic targets remain scarce. Weighted gene coexpression network analysis (WGCNA) was employed to screen CAF-related coexpression modules. Gastric cancer samples were stratified into molecular subtypes via nonnegative matrix factorization (NMF). Core genes were screened using LASSO regression, SVM-RFE, and RF. Functional assays (Western blot, CCK-8, colony formation, Transwell, tube formation, ELISA, and flow cytometry) were conducted to assess THY1's role in CAF activation and effects on tumor/immune cells. WGCNA identified modules correlated with CAF abundance, yielding 417 hub genes. NMF classified gastric cancer into two molecular subtypes with distinct differences in immune microenvironment, drug sensitivity, and pathway activity. Four core genes (THY1, VASH1, CHSY3, and CDH11) were consistently identified. The nomogram model demonstrated strong diagnostic performance for discriminating gastric cancer from normal tissue (AUC = 0.907 in the discovery cohort and > 0.85 in the validation cohort), with calibration and decision curve analysis (DCA) supporting clinical utility. THY1 knockdown in CAFs downregulated activation markers. Conditioned medium of THY1-deficient CAFs reduced cell proliferation and invasion, inhibited HUVEC tube formation, enhanced CD8+ T cell-mediated tumor killing, and elevated IFN-γ secretion. CAF-derived THY1 promoted malignant phenotypes and immune evasion by modulating CAF function and paracrine cross talk with tumor cells, endothelial cells, and CD8+ T cells, offering new insights for tumor microenvironment-targeted therapy in gastric cancer.",Journal of gastroenterology and hepatology,2026,10.1111/jgh.70586,https://pubmed.ncbi.nlm.nih.gov/42629612/,2026-09-07T00:41:49.031924+00:00
42598816,First-Line HER2 ADC and Anti-PD-1 Plus Chemo Shows Efficacy in Gastric Cancer.,,Cancer discovery,2026,10.1158/2159-8290.CD-RW2026-070,https://pubmed.ncbi.nlm.nih.gov/42598816/,2026-09-07T00:41:49.031947+00:00
42583940,Matching-adjusted indirect comparison of fruquintinib versus ramucirumab in advanced gastric or gastroesophageal junction adenocarcinoma.,"Aim: Fruquintinib (Fruq), a selective VEGFR 1/2/3 inhibitor, showed a significant progression-free survival (PFS) benefit in the Phase III FRUTIGA trial for advanced gastric/gastroesophageal junction (G/GEJ) adenocarcinoma. Ramucirumab (RAM), an anti-VEGFR2 antibody, demonstrated efficacy in the RAINBOW-Asia trial. This anchored matching-adjusted indirect comparison (MAIC) evaluated Fruq plus paclitaxel versus RAM plus paclitaxel as second-line therapy for G/GEJ adenocarcinoma in the absence of head-to-head trials. Materials & methods: Data from individual patients in the FRUTIGA study (N = 703) and aggregated data from the RAINBOW-Asia study (N = 440) were analyzed. Baseline characteristics were balanced using entropy balancing. The placebo plus paclitaxel (PBO + PTX) groups served as the common comparators. The primary outcome was PFS; secondary outcomes included overall survival, objective response rate (ORR) and disease control rate (DCR). Rates of treatment-emergent adverse events (TEAEs) were also compared as an exploratory outcome using an adjusted indirect risk difference. Sensitivity analyses included restricted mean survival time and simulated treatment comparison. Results: After weighting (effective sample size = 564), baseline covariates were balanced. The anchored MAIC demonstrated that Fruq + PTX significantly improved PFS compared with RAM + PTX (HR: 0.70; 95% CI: 0.51-0.96; p = 0.0280), corresponding to a 30% reduction in progression risk, with a significant restricted mean survival time benefit of 1.18 months at 20 months (95% CI: 0.08-2.27; p = 0.024). Fruq achieved significantly higher ORR (OR: 1.76, 95% CI: 1.16-2.68; p = 0.008) and DCR (OR: 1.94, 95% CI: 1.33-2.83; p < 0.001). Overall survival was similar (0.97; 95% CI: 0.73-1.30; p = 0.8640). Subgroup analyses showed PFS benefits with Fruq in patients with ECOG PS 1, peritoneal metastases and two or fewer metastatic sites. In sensitivity analysis, the simulated treatment comparison also suggested a PFS benefit for Fruq + PTX (HR: 0.40, 95% CI: 0.32-0.50; p < 0.0001). For any-grade TEAEs, the indirect comparison showed higher adjusted relative incidences of increased bilirubin with Fruq + PTX than with RAM + PTX (RD: 12.3%; 95% CI: 2.3-22.4%, p < 0.05) and of hypokalemia (RD: 9.0%; 95% CI: 1.5-16.4%, p < 0.05). For grade ≥3 TEAEs, the adjusted relative incidence of decreased body weight was higher with Fruq + PTX than with RAM + PTX (RD: 2.9%; 95% CI: 0.6-5.2%, p < 0.05). The adjusted relative incidences of increased AST, ALT and hypocalcemia were numerically lower in the fruquintinib group than in the RAM group. Conclusion: This MAIC indicates that Fruq + PTX may be more effective than RAM + PTX in second-line advanced G/GEJ adenocarcinoma, with potentially improved PFS, ORR and DCR, and similar overall survival. Safety analyses suggested generally comparable safety profiles across the two regimens. Fruq + PTX remains a valuable treatment option, offering important comparative evidence for clinical and health technology assessment decisions. Trial Registration: Clinicaltrials.gov identifiers: NCT07144995.",Journal of comparative effectiveness research,2026,10.57264/cer-2026-0072,https://pubmed.ncbi.nlm.nih.gov/42583940/,2026-09-07T00:41:49.032018+00:00
42583253,Clinical implications of zolbetuximab-associated hypoalbuminemia in CLDN18.2-positive gastric or gastroesophageal junction cancer.,"Zolbetuximab enhances outcomes in human epidermal growth factor receptor 2-negative, claudin 18 isoform 2-positive advanced gastric cancer; nevertheless, the clinical implications of zolbetuximab-related hypoalbuminemia are not fully understood. We conducted a single-center retrospective study of 70 patients treated with zolbetuximab plus chemotherapy. We evaluated serial changes in albumin and their clinical implications, including associated on-target toxicities, changes in ascites, and antitumor activity. All patients exhibited some level of albumin decrease. The lowest hypoalbuminemia was grades 0-1 in 28 patients (40%), grade 2 in 27 (39%), and grade 3 in 15 (21%). The occurrence of grade ≥2 hypoalbuminemia peaked between cycles 1 and 3 (36%-49%) and then decreased. The median time to grade 3 hypoalbuminemia was 28.0 days, with recovery to grade ≤2 occurring after a median of 16.5 days. Grade 3 hypoalbuminemia correlated with advanced age, poorer performance status, and lower baseline albumin levels; it did not manifest in patients who had previously undergone gastrectomy. It frequently coincided with limb edema (100%), anorexia (93%), endoscopic gastritis (47%), and new or worsening ascites (60%). Most patients who temporarily paused zolbetuximab treatment resumed without recurrent grade 3 hypoalbuminemia. The antitumor activity did not significantly differ in patients with grade 3 events compared with those with grades 0-2 events, with an objective response rate of 71.4% versus 51.7% and a median overall survival of not reached versus 18.0 months (hazard ratio 1.16, P = 0.77). Zolbetuximab-associated hypoalbuminemia typically manifests early, is frequently reversible, and is accompanied by transient ascites.",ESMO gastrointestinal oncology,2026,10.1016/j.esmogo.2026.100383,https://pubmed.ncbi.nlm.nih.gov/42583253/,2026-09-07T00:41:49.032066+00:00
42583212,"Zolbetuximab plus pembrolizumab and chemotherapy in CLDN18.2-positive, HER2-negative, PD-L1-positive gastric or gastroesophageal junction adenocarcinoma: randomized, double-blind, phase III LUCERNA trial.","There remains an unmet need for additional treatment options for patients with human epidermal growth factor receptor 2 (HER2)-negative, locally advanced (LA) unresectable, or metastatic gastric or gastroesophageal junction (mG/GEJ) adenocarcinoma whose tumors are claudin 18 isoform 2 (CLDN18.2)-positive and programmed death-ligand 1 (PD-L1)-positive. The phase 2 ILUSTRO trial previously demonstrated promising clinical activity with the combination of zolbetuximab plus chemotherapy and checkpoint inhibitor therapy in patients with HER2-negative, LA unresectable, or mG/GEJ adenocarcinoma whose tumors were CLDN18.2-positive, warranting further exploration. In LUCERNA, a multicenter, double-blind, phase III trial, patients with HER2-negative, LA unresectable, or mG/GEJ adenocarcinoma whose tumors are CLDN18.2-positive and PD-L1-positive will be randomly assigned 1:1 to either first-line zolbetuximab plus pembrolizumab and chemotherapy (a capecitabine and oxaliplatin regimen, CAPOX; or a modified folinic acid, fluorouracil, and oxaliplatin regimen, mFOLFOX6) or placebo plus pembrolizumab and chemotherapy. The primary endpoint is overall survival. Key secondary endpoints are progression-free survival and objective response rate. Additional secondary endpoints include duration of response and safety. The results of this trial have the potential to support a new standard-of-care option in this patient population.",ESMO gastrointestinal oncology,2026,10.1016/j.esmogo.2026.100352,https://pubmed.ncbi.nlm.nih.gov/42583212/,2026-09-07T00:41:49.032103+00:00
